GENE	Average	Muller_glia	RGC	amacrine_cells	astrocytes	bipolar_cells	cones	horizontal_cells	microglia	rods
29941	0.5807213	0.37019948	-0.10806028	-0.020497229	0.51455349	0.034014365	-0.47344393	-0.21235357	0.083708021	-0.18812035
29942	3.381547	0.69285864	1.0844298	0.92923958	0.022494927	0.18780598	-0.93756026	1.3320191	-1.7234474	-1.5878404
29943	0.28571539	-0.27137541	0.18694563	-0.23837962	-0.28571539	-0.041694512	-0.23020847	-0.28571539	1.3723843	-0.20624109
29944	1.6814852	-0.48637468	2.0242409	1.0586714	0.75943173	-0.60419676	-1.5959837	0.51727534	-0.33151975	-1.3415445
29945	3.4028425	-0.15110711	0.60046288	-0.26198751	0.21729055	0.095872775	-0.31468444	-0.12966032	0.041321185	-0.097508018
29946	0.75648146	0.52131983	-0.28382044	-0.3435575	0.60675865	0.075389218	-0.70655845	0.36210633	0.39645553	-0.62809316
29947	0.065950632	-0.02002804	0.27254692	0.023012527	-0.065950632	0.0085619456	-0.065950632	-0.065950632	-0.065950632	-0.020290828
29948	0.61347496	0.66539188	0.083213842	-0.16462736	0.52487486	-0.35352189	-0.22182916	0.28212749	-0.61347496	-0.2021547
29949	0.22625172	-0.12400695	-0.042748232	0.094747214	-0.22625172	-0.052292661	0.14230965	-0.22625172	0.24970536	0.18478907
2995	1.1855221	-0.8342876	-1.0020186	-1.0096174	5.0057279	-0.87367178	-1.1363771	-1.0163502	1.7774619	-0.91086695
29950	0.58434954	0.52145035	0.11233926	-0.042150897	0.41602249	0.013419829	-0.38962311	0.31576343	-0.58434954	-0.36287181
29951	1.9448342	-0.62190984	-1.3538988	1.4285769	-0.722075	4.690552	-1.0729353	-0.77304286	-1.1607429	-0.41452432
29952	3.9215396	-0.037843541	0.025032178	0.48115326	0.49272261	-0.32864437	-0.72381178	0.25555307	0.42023689	-0.58439831
29953	2.2597051	-0.61876494	4.2377749	2.6152489	-1.7058322	-1.2709401	-1.7516069	-1.7607109	1.5256419	-1.2708106
29954	2.9275406	0.33635784	0.81225786	-0.07374192	0.85054501	-0.24017005	0.36846433	-0.224786	-2.1434494	0.31452229
29956	2.1127472	-0.0015950275	-0.10514905	-0.38606922	1.1248347	0.013211019	-0.43706866	-0.73868879	0.64589208	-0.115367
29957	3.4222325	-0.60206861	0.8779374	-0.47369447	0.042906754	-0.20395066	0.36424493	-0.23679915	-0.48766506	0.71908886
29958	3.4222626	0.44734667	-1.0550028	1.0279435	0.5717793	-0.30064707	0.17759165	0.43082545	-1.7698122	0.46997549
29959	3.387052	-0.33963082	-0.026820933	-0.040278575	-0.24006486	-0.0035044422	0.31014359	-0.027473934	-0.14189446	0.50952444
2996	1.2108297	0.082752233	0.22964663	0.47682014	-0.1758674	-0.44253812	-0.24653563	-0.59803789	1.2130179	-0.53925789
29964	0.25036009	0.48230353	-0.066856597	0.15920406	0.13086601	-0.094085172	-0.20043707	0.04646693	-0.25036009	-0.2071016
29965	3.3310911	1.0898781	-0.028444499	0.13826491	0.54274348	0.40944386	-0.45081489	0.15705141	-1.2826377	-0.57548462
29966	5.2343937	0.065170957	0.16354146	-0.18654476	0.035010716	-0.0074058213	-0.12003536	0.099066157	-0.035863166	-0.012940183
29967	3.0653628	-0.97752375	0.70274417	0.72794273	-0.092669814	0.31092229	0.030006245	0.28620838	-1.0048037	0.017173478
29968	1.2526915	-0.030959989	0.27890271	0.79954843	1.8449586	-0.58531572	-0.691667	0.17795895	-1.2526915	-0.54073457
29969	1.9904275	3.1087509	-1.1981072	-0.3443535	2.986085	-1.0631302	-1.3441781	-1.6245935	0.62695024	-1.1474237
2997	3.6348132	-0.52518371	0.014908611	0.03856439	-0.3481399	-0.17547815	0.85456421	-0.54888924	-0.21670712	0.90636091
29970	1.494521	-0.13937035	0.87273882	0.4587228	0.77200953	0.13246899	-1.1595193	1.6293241	-1.494521	-1.0718536
29974	0.79078716	0.26393074	0.0015331625	-0.030865708	-0.79078716	0.051235046	1.0845305	-0.1022448	-0.79078716	0.31345535
29978	2.1498573	-0.51495303	-0.45769326	0.38339293	-0.076493633	0.5380932	0.34907741	0.86585883	-1.365766	0.27848358
29979	4.1834747	-0.25130124	0.40644859	0.065383411	-0.35233404	0.20311411	-0.52858288	0.86907565	0.074162964	-0.48596658
2998	0.55086255	-0.38203045	1.1035109	0.39295921	-0.076200936	-0.1410353	-0.29847785	-0.079755778	-0.074905469	-0.44406436
29980	2.9713731	0.28732411	-0.46344411	0.19662566	0.42711207	-0.18749665	-0.30100976	0.097110481	0.16980302	-0.22602482
29982	2.0806924	-0.037985606	-0.25020939	0.20625568	0.37428587	-0.2057065	-0.43283458	0.30496674	0.28194391	-0.24071612
29984	0.59866274	0.90712185	-0.41515925	-0.2257675	0.38670679	-0.30297282	-0.069069007	-0.59866274	-0.59866274	0.91646542
29985	1.8987491	-0.3799223	-0.32453139	0.28647746	0.29368763	-0.26953443	-0.51365418	0.70346237	0.43633047	-0.23231563
29986	0.21420428	0.39305927	-0.21420428	-0.14564027	-0.21420428	-0.071865741	-0.17853088	-0.21420428	0.67120564	-0.025615183
29988	1.8392893	0.056361866	0.61817896	0.60113637	0.088011592	0.085361355	-0.89576879	0.037218409	-0.35066139	-0.23983836
29989	0.026522808	-0.013211523	0.15698068	0.01536769	-0.026522808	-0.026522808	-0.026522808	-0.026522808	-0.026522808	-0.026522808
2999	0.00070016382	-0.00070016382	-0.00070016382	-0.00070016382	-0.00070016382	0.0024788428	-0.00070016382	-0.00070016382	-0.00070016382	0.002422304
29990	3.8413169	-0.14254503	0.23977582	0.040625143	0.21770913	-0.23977671	-0.25002235	0.10145055	0.15939422	-0.12661076
29991	0.0023386212	-0.0023386212	-0.0023386212	0.014882412	-0.0023386212	-0.0023386212	-0.0023386212	-0.0023386212	-0.0023386212	0.0014879362
29992	3.2711067	-0.078725508	0.16972397	0.052322434	-0.2568814	-0.14690663	-0.86213746	-0.26846143	1.8753113	-0.48424525
29993	3.7539672	-1.9344172	0.92024291	0.7280047	-1.9871284	0.47071764	1.3391054	0.31306392	-1.0692333	1.2196443
29994	6.0821047	0.44833986	-0.67328969	-0.20306477	0.16856774	-0.44562507	0.38291242	-0.21543369	0.033733392	0.50385981
29995	2.2788532	2.7050386	-2.0953497	-0.66815972	0.24596415	0.090832326	0.23109057	1.3701106	-1.4048448	-0.47468201
29999	0.55664205	-0.13297564	-0.083981034	0.43907088	-0.55664205	0.45033609	-0.034423818	0.017906479	-0.08068497	-0.018605936
30	2.9957077	-0.26197111	0.5891141	0.19232221	0.26897254	0.25274549	-0.40544473	-0.31443768	0.22235189	-0.54365271
3000	1.895757	-0.72760688	-0.93588841	-0.51049355	-1.5145309	-0.60637173	2.696724	-1.2392577	-0.34476872	3.182194
30000	3.5660737	-0.1022586	0.43723164	0.27851877	0.39205096	0.0088784854	-0.0072915035	0.21585127	-1.1680001	-0.054980888
30008	1.5899059	1.1014095	0.17380727	-0.18169778	1.6233364	-0.12132906	-0.65081978	-0.68162157	-0.92547654	-0.3376085
30009	0.023924402	0.0032784791	-0.023924402	0.11813233	-0.023924402	-0.0066759749	-0.023924402	-0.023924402	-0.023924402	0.004887171
3001	0.009299257	0.0050407245	-0.009299257	-0.0067241583	-0.009299257	0.03268383	-0.009299257	-0.009299257	-0.009299257	0.015495889
30010	1.820604	-1.0302367	-1.4821064	3.1603888	-0.61308805	2.5612272	-0.69831645	-0.90834467	-1.1436241	0.15410035
30011	3.7245621	-2.1736619	-0.41453345	0.98689106	-0.71452903	0.025558751	1.6304388	0.63522139	2.3026077	-2.2779933
30012	0	0	0	0	0	0	0	0	0	0
30014	0	0	0	0	0	0	0	0	0	0
3002	0.002711276	0.0098108151	-0.002711276	-0.00013617728	-0.002711276	0.0065930179	-0.002711276	-0.002711276	-0.002711276	-0.002711276
3003	0.00091300435	-0.00091300435	-0.00091300435	0.0016620943	-0.00091300435	-0.00091300435	-0.00091300435	-0.00091300435	-0.00091300435	0.0047289361
3004	0.39900338	0.76901224	-0.21549989	-0.11972498	-0.048352977	-0.013549539	-0.020363478	-0.18592674	-0.39900338	0.23340874
3005	2.4178323	0.11487652	-0.9307596	0.3456936	-0.50747752	0.63961771	-1.4680722	1.4569599	1.5597503	-1.2105887
3006	2.3160346	0.10074612	-1.8433736	-0.65805232	-0.30040414	0.2901742	0.18542925	0.24989181	1.5912933	0.3842954
30061	1.5446055	-0.59778864	-0.95367015	0.29223714	-0.71929352	-0.98528717	0.12931684	0.90081146	0.024074274	1.9095998
30062	2.7451571	2.1092106	-2.5616536	-1.4976215	2.2318533	-0.94221525	2.6090753	-1.6572996	0.11654155	-0.40789091
3007	0.6094671	-0.4741664	-0.6094671	-0.16113918	-0.6094671	-0.56223355	-0.6094671	-0.49032995	4.0902989	-0.57402853
3008	1.5120841	-0.030444834	-1.5120841	-0.13088325	-0.050281279	0.31424294	-0.99066292	0.37450556	2.1515425	-0.12593462
3009	0.19328042	-0.19328042	-0.19328042	-0.189636	-0.19328042	-0.19328042	-0.19328042	-0.1160306	1.45917	-0.18710128
301	1.1694786	-0.44283567	-0.98597509	-1.0246908	2.5875995	-0.90560986	-0.94537369	-0.68920795	3.3703992	-0.96430565
3010	0.0016393582	-0.0016393582	-0.0016393582	-0.0016393582	-0.0016393582	0.013114866	-0.0016393582	-0.0016393582	-0.0016393582	-0.0016393582
3012	0.55322125	0.062053708	-0.36971776	-0.17865527	-0.55322125	0.41644747	-0.31483403	0.12232134	1.1238789	-0.3082731
3013	0.13925168	-0.047536738	-0.13925168	-0.015385126	-0.13925168	0.13107405	-0.13925168	-0.06200186	0.53772823	-0.12612352
3014	1.8980524	-0.32574509	-0.79472074	0.049762296	0.3236282	0.094030274	0.57834539	0.38644118	-1.0260923	0.71435079
3015	3.3015572	-0.51899469	-0.79362818	0.21733909	-0.4697627	0.42946869	0.057497747	0.35532237	0.28904731	0.43371036
3017	2.1396919	-0.33282329	-2.1396919	0.30379922	-0.63484213	0.82302507	-1.6062186	1.6878449	1.7694608	0.12944586
3018	0.10519191	-0.079358536	-0.10519191	-0.10202174	-0.10519191	-0.083023103	-0.026722435	-0.061407813	0.571788	-0.0088705529
302	1.8875082	-0.23467758	2.5237536	-0.98442224	1.8196318	-1.4416521	-1.4057871	-0.55107558	1.6106294	-1.3364002
3020	4.4990302	-0.51206836	-1.5270497	-0.095483655	-0.016563304	0.12956697	-0.22003654	0.79679953	0.94417738	0.50065766
3021	5.4759581	0.91330969	-2.218786	0.11924816	0.41912358	0.34096049	-0.76113266	-0.18014145	1.4434956	-0.076077378
3024	0.025525251	0.014207832	-0.025525251	-0.0096557485	-0.025525251	-0.016603766	0.11027639	-0.025525251	-0.025525251	0.0038762984
3026	0.080487232	0.58948182	-0.080487232	-0.040451971	-0.080487232	-0.069933016	-0.080487232	-0.080487232	-0.080487232	-0.076660675
3028	1.3227224	-0.24165741	0.33165105	0.1286286	-0.35538397	-0.12870041	-0.60152226	0.53999573	0.33537722	-0.008388548
3029	4.1494266	-0.26892858	0.041112393	0.17776353	-0.10092837	-0.0034250976	-0.19376522	0.43487103	-0.22262296	0.13592329
3030	4.0619361	-0.24415215	0.15270307	-0.10229261	-0.077504465	-0.16132832	0.45138228	-0.08676979	-0.43688292	0.50484492
3032	4.300248	-0.32222333	-0.39742689	-0.42870959	-0.495281	0.12599292	0.74745548	-0.46299242	0.070222922	1.1629619
3033	2.9572292	-0.4432424	0.52158911	0.46491828	-0.83084892	0.10250332	-0.035942257	0.4039483	-0.31556651	0.13264107
3034	0.11340067	0.10527283	-0.11340067	-0.0043136927	0.23724973	-0.035393682	-0.064255687	0.051953436	-0.11340067	-0.063711601
3035	3.7465875	0.08214795	0.27493568	0.35923735	0.32905897	-0.033617317	-0.40792364	0.48013227	-0.82660081	-0.25737045
3036	0.25913637	0.19445526	-0.075632878	0.87200992	-0.25913637	0.1221811	-0.17486741	-0.25913637	-0.25913637	-0.16073688
3037	0.022697587	0.020340963	-0.022697587	0.10363644	-0.022697587	-0.0068080638	-0.022697587	-0.022697587	-0.022697587	-0.003681404
3038	0.45087387	-0.068459833	-0.26737038	0.066483693	-0.069647774	0.35921138	0.19616478	0.042189924	-0.45087387	0.19230209
3039	0.16037672	-0.13164414	0.79949186	-0.020536195	-0.16037672	-0.11001314	-0.074875247	-0.11659262	-0.16037672	-0.025077075
3040	0.11651482	-0.026131559	0.47442056	-0.026177089	-0.11651482	-0.027500282	-0.11651482	-0.11651482	-0.11651482	0.071447663
3042	0.032266623	-0.0052115953	0.15123687	-0.020906471	-0.032266623	-0.029087616	0.0034067715	-0.032266623	-0.032266623	-0.0026380887
3043	0.16144666	0.092681983	-0.16144666	0.006509766	0.31321496	-0.023890992	-0.077117656	-0.086093609	-0.16144666	0.097588872
3045	0.0081143466	0.049604993	-0.0081143466	-0.0018524119	-0.0081143466	0.0009334989	-0.0081143466	-0.0081143466	-0.0081143466	-0.0081143466
3046	0.0042550883	0.034040706	-0.0042550883	-0.0042550883	-0.0042550883	-0.0042550883	-0.0042550883	-0.0042550883	-0.0042550883	-0.0042550883
3047	0.0031925092	0.025540073	-0.0031925092	-0.0031925092	-0.0031925092	-0.0031925092	-0.0031925092	-0.0031925092	-0.0031925092	-0.0031925092
3048	0.099413284	0.17616339	0.084090206	-0.088784089	0.28181281	-0.099413284	-0.099413284	-0.055629186	-0.099413284	-0.099413284
3049	0.049413361	-0.0096802768	0.28908419	-0.0019410236	-0.049413361	-0.033523837	-0.049413361	-0.049413361	-0.049413361	-0.046285613
3050	0.68912072	0.2185974	0.0075680744	-0.015280169	0.063626848	-0.33348511	-0.19833174	0.29535725	-0.012140814	-0.025911741
3052	1.067745	-0.1288747	0.32385706	0.27614699	-0.71709464	0.055095384	-0.039242975	0.76555358	-0.59178795	0.056347246
3053	1.557319	0.46433858	-0.16571693	0.44837268	-0.41896921	0.33627163	0.26273605	0.41260635	-1.557319	0.21767988
3054	1.9963739	0.10167487	0.33239357	0.20138691	0.099272943	0.022321624	-0.29854981	0.40206192	-0.99748195	0.13691992
3055	0.92216927	-0.76055502	-0.58367171	-0.40250408	-0.92216927	-0.33388738	-0.23248523	-0.67956534	4.6090737	-0.69423563
3059	1.0928288	-0.62283145	-0.75433127	-0.72863205	-0.81474287	-0.76177841	-0.2032384	-1.0928288	4.796756	0.1816273
306	0.065211382	0.28172567	-0.065211382	0.13175326	-0.065211382	-0.044063044	-0.065211382	-0.065211382	-0.065211382	-0.043358981
3060	0.34186039	-0.060747432	0.45045994	-0.11525533	-0.34186039	0.13815551	0.1368926	0.066032887	-0.34186039	0.0681826
3061	0.34447419	-0.22015205	-0.1609707	0.42310291	0.38740231	-0.12351479	0.11930314	-0.046887822	-0.34447419	-0.033808796
3062	0.60128922	-0.28758543	-0.010353832	1.2946393	-0.32320326	0.4272521	-0.33114671	-0.31150747	-0.12533214	-0.33276254
3064	5.0117873	-0.28189388	0.32215405	-0.069218642	-0.4611321	-0.093447986	0.47435716	0.15546196	0.079098204	-0.12537876
3065	2.9186558	0.083514144	-0.96668193	-0.64617359	0.47675852	-0.11232648	0.36745364	0.15899352	0.34917711	0.28928507
3066	3.4423007	-0.45059299	0.28788068	0.36234185	-0.099072145	0.19794377	-0.2931631	0.32042026	0.014506183	-0.34026451
3067	0.6035843	-0.23020707	-0.6035843	2.9934975	-0.6035843	-0.17183233	-0.37572817	-0.31909305	-0.6035843	-0.085883989
3068	3.1652526	-0.095311264	-0.69067965	0.3121179	0.12069538	0.22734526	-0.10863883	0.59244005	-0.096100722	-0.26186813
3069	4.2394172	-0.094393179	0.30232562	-0.21129623	-0.06645022	-0.3221763	0.13774826	0.27653047	0.16344111	-0.18572953
307	4.0729923	0.15855821	-0.96614671	-0.74613606	0.1713784	-0.46591826	0.011119304	-0.54925802	0.77226029	1.6141428
3070	1.9435498	-0.21894098	0.14208132	1.3395604	-0.98179322	0.58092394	-0.25150502	-0.25314873	-0.39371062	0.036532905
3071	1.3082354	-1.1109634	-0.27406474	0.8694299	-1.3082354	-0.40255061	-1.1042396	0.078569048	4.1778448	-0.92578995
3073	4.3593417	-0.26229178	-0.29194946	-0.17935475	-0.13503561	-0.28471234	0.070411987	-0.39629918	0.98407839	0.49515273
3074	3.346685	-0.040369248	0.25476096	0.041326426	0.4699229	-0.36651907	-0.65579823	-0.0062861629	0.70763058	-0.40466816
3075	0.28854973	0.048400076	-0.28854973	-0.20401895	-0.28854973	0.64030217	-0.16666447	-0.21129991	0.58545863	-0.11507808
3077	0.68092174	0.48624956	-0.68092174	-0.6091481	1.4885868	0.068616818	0.090252168	-0.56178459	0.10316955	-0.38502046
3078	0.15341735	-0.11280825	-0.15341735	-0.12218515	-0.15341735	0.25321549	-0.12487089	-0.034280203	0.52356256	-0.075798848
308	3.3956198	0.66467407	-0.08559117	-1.2558807	0.25434533	-0.99898883	0.24355982	-0.090245078	0.84607108	0.42205553
3080	0.0029812186	-0.0029812186	-0.0029812186	0.023849748	-0.0029812186	-0.0029812186	-0.0029812186	-0.0029812186	-0.0029812186	-0.0029812186
3081	0.69692825	-0.22506997	-0.3584307	-0.34045255	3.0394578	-0.01445079	-0.19099008	-0.69692825	-0.69692825	-0.51620716
30811	2.7436707	1.2643158	0.65767199	2.66544	-0.57608309	-0.18287704	0.8239091	-0.80646525	-2.2677136	-1.5781979
30812	1.2991261	2.7986073	-0.96062852	-0.13225933	1.4659756	-0.65604863	-0.95129212	-0.6617699	-0.42511771	-0.47746667
30813	1.7796231	0.27223326	-1.306962	-0.2780408	-0.48998904	3.7831264	-0.79665127	-1.0703708	0.24732229	-0.36066805
30814	0.0026289769	-0.0026289769	-0.0026289769	0.021031815	-0.0026289769	-0.0026289769	-0.0026289769	-0.0026289769	-0.0026289769	-0.0026289769
30815	1.966648	-0.027116124	0.093642799	0.80244486	0.83634107	0.08243521	-1.0775666	0.44536127	-0.62523873	-0.53030376
30816	0.096484136	0.075166785	-0.096484136	0.047190077	-0.096484136	0.01988466	0.03113032	0.068869967	-0.096484136	0.0472106
30817	1.044551	-0.36424154	-0.70605342	-0.1086267	-1.044551	-0.065932438	-0.45057383	-0.84191334	3.8480203	-0.26612809
30818	1.0979014	0.58702344	0.24231457	0.16304755	-0.69142803	1.2049229	-0.40932905	0.14428295	-0.62194427	-0.61889009
30819	2.6421017	-1.0095307	-0.69012789	0.42991719	-0.9515468	1.0704553	1.0388659	1.3594606	-0.88473172	-0.36276176
3082	1.4669183	2.9615875	-1.4669183	-0.72235813	2.6169036	-0.94995383	-1.3540428	-1.3896685	1.2442161	-0.93976566
30820	2.7853727	-1.9751577	0.52465599	0.78533404	1.9851786	-2.3228879	-2.5237436	3.1182678	2.6965783	-2.2882254
30827	2.372735	0.036056109	0.013229315	0.20525631	0.38766894	0.04833435	-0.4914871	0.24406067	-0.27121472	-0.17190387
3083	0.3859631	0.34607329	1.1456311	0.0514045	-0.3859631	-0.09928257	-0.3859631	0.0098379709	-0.3859631	-0.29577497
30832	2.9371271	0.13498499	-0.20922456	0.4546771	-0.073147058	0.55388051	-0.41361736	0.43368667	-0.91018173	0.028941443
30833	3.5018579	-0.5774691	-0.22929673	-0.36318256	0.45768792	0.0010790637	0.075735615	-0.137478	0.70184915	0.071074646
30834	1.5849311	0.67050012	-0.24471521	0.17765718	-0.5995616	0.14524083	-0.029701367	0.41254319	-0.43199414	-0.099968997
30835	0.00034752747	-0.00034752747	-0.00034752747	-0.00034752747	-0.00034752747	-0.00034752747	-0.00034752747	-0.00034752747	-0.00034752747	0.0027802197
30836	2.0724031	-0.010659194	-0.49818538	-0.024013772	-0.70790563	0.31699771	-0.26433161	0.54395589	0.50894755	0.13519443
30837	3.6527542	-0.31019931	0.32447547	0.34072323	-0.34876731	0.90251098	-0.055968266	0.21595379	-1.1603342	0.091605642
3084	5.828501	-2.5545522	2.1840012	0.69618029	-2.8129479	1.6326646	2.1229568	2.7207218	-4.353891	0.36486645
30844	2.6089332	1.5448625	-1.4409158	-0.37274464	-0.0025499551	-1.1988795	0.47233845	-0.77001948	1.1677407	0.60016774
30845	1.8917828	-0.11588041	1.3418523	0.74784039	-0.11285046	0.33348972	-0.35121441	-0.21114307	-1.8917828	0.25968877
30846	0.84886448	1.1467411	-0.84886448	-0.007582021	1.1156444	1.0730574	-0.65172005	-0.44321869	-0.84886448	-0.53519314
30848	0	0	0	0	0	0	0	0	0	0
30849	3.5773216	-0.24743884	0.11845241	-0.064086534	0.16827688	-0.28431265	0.14189465	0.15364746	-0.43862059	0.45218721
30850	1.1902064	-0.4968031	1.8221981	0.081680398	-0.80898029	0.072664805	-1.0885129	0.78260682	0.15120284	-0.51605664
30851	0.8916206	0.60351361	0.068247982	0.19911688	0.040563141	-0.060632458	-0.2562195	0.38168763	-0.8916206	-0.084656675
3087	0.26726453	-0.23956064	-0.26726453	-0.25321367	-0.26726453	-0.26726453	-0.23871807	-0.26726453	2.067815	-0.26726453
309	3.2739206	-0.19512672	1.6747422	-0.058002296	0.4245176	-0.62219572	0.087312867	-1.9229285	-1.4771585	2.088839
3090	0.3464088	-0.055435729	-0.0079112481	0.029546136	-0.3464088	0.069207574	0.035771684	-0.26915898	0.53900111	0.0053882572
3091	5.783519	0.58818436	-0.90896804	-0.32541005	-0.62743413	-0.34864246	-0.56995532	0.39852724	2.1812642	-0.38756579
3092	4.2406159	-0.02751086	0.21371844	-0.72178934	0.60978298	-0.30350623	-0.17155269	0.46745944	0.024754748	-0.091356474
3093	5.3206083	-0.01116682	0.33188447	-0.096219942	-0.20296244	-0.055816353	-0.22054675	0.067733988	0.42678276	-0.23968891
3094	3.8529887	-0.13235833	-0.00018530946	0.055802598	-0.18723194	0.016473526	-0.48084584	0.35834298	0.55979284	-0.18979054
3096	4.2468743	0.16689064	0.1885454	0.072934728	0.5411605	0.11930305	-0.11605814	-0.092077885	-0.75607795	-0.12462034
30968	1.9833431	-0.25635349	0.12700223	0.15372144	0.24513486	0.14080174	-0.31571728	0.68414173	-0.62197606	-0.15675517
3097	4.4469104	-0.30326241	0.71572075	0.51166667	-0.05644995	0.6118492	1.0054192	0.26172501	-0.077122513	-2.6695459
3098	5.3613385	0.079397378	-0.54703093	-0.4965477	-0.038034468	-0.49562912	0.14367617	1.3416863	-0.25661916	0.2691015
3099	3.7299153	0.10552884	-3.2572543	-0.87684276	-1.3302424	0.12128741	1.3040942	0.54691519	2.1087751	1.2777387
31	5.1127419	-0.054493879	0.92643844	-0.03565948	0.29283585	-0.08167215	0.15016917	0.27236886	-1.1915163	-0.27847055
310	4.0528441	-0.58870221	0.33366186	0.1423491	-0.040646616	0.19400313	0.22253401	-0.17824942	-0.072757438	-0.012192422
3101	0.33443895	0.029812116	0.0040586022	0.38259265	0.41830862	-0.11938493	-0.24699512	0.024892402	-0.33443895	-0.1588454
3104	2.2662397	0.12358025	0.1561155	-0.089188808	0.56652978	-0.02508122	-0.22243471	-0.11784802	-0.3816088	-0.010063959
3105	3.2919257	0.11195186	-0.96315828	0.30025703	0.99291796	-0.32452042	-1.2092835	0.023500614	1.916793	-0.84845833
3106	3.4322807	-0.12172247	-0.78665606	0.17494642	0.57266749	-0.54373496	-1.1191999	0.17087021	2.3125238	-0.6596945
3107	3.7172587	-0.052337301	-1.2093297	0.29958762	0.9697415	-0.2561379	-1.4991998	0.93246844	1.4088054	-0.5935983
3108	2.2991243	-0.43999306	0.0098267415	-0.41480966	0.30912916	-0.45923368	-0.4762008	-1.4548277	3.1561847	-0.2300757
3109	0.75759029	-0.52029712	-0.5740868	-0.55296678	-0.75759029	-0.64105525	-0.69337044	-0.63845314	5.0449545	-0.66713466
311	2.0023646	0.74461313	1.5190225	-0.8949206	1.2244993	-1.5115046	-1.6018715	-0.38074851	1.9216911	-1.0207808
3110	0.14924701	0.15525586	-0.14924701	0.15038918	-0.14924701	0.031499066	0.12194863	-0.030109862	-0.14924701	0.018758155
3111	0.39525708	-0.17655971	-0.39525708	-0.23498313	0.095874281	-0.38470286	-0.39525708	-0.39525708	2.2256806	-0.33953794
3112	0.36611474	0.14699498	-0.18261125	0.03839504	-0.088028782	0.22666649	0.05597797	-0.13734235	-0.36611474	0.30606264
3113	1.4822108	-0.60013734	-0.041734519	0.048998221	0.17728432	-0.82468069	-1.258726	-1.0894364	4.3758926	-0.78746026
3115	2.5448519	-0.019430584	-0.34133977	0.29047657	-0.94614984	-0.04646101	-1.0200119	-0.72794133	3.8588167	-1.0479588
3117	0.76940404	-0.60978668	-0.76940404	-0.47971798	-0.76940404	-0.56715639	-0.71948102	-0.60404994	5.078298	-0.55929788
3118	0.43833508	-0.41443189	-0.43833508	-0.40489219	-0.43833508	-0.36405606	-0.3891901	-0.43833508	3.2651443	-0.37756879
3119	1.0960574	-0.46790101	-1.0960574	-0.15813967	-1.0960574	-0.044620456	-0.70520297	-0.77401661	5.056693	-0.71469741
312	0.74472464	0.027908479	-0.56122115	0.087817074	-0.46663868	-0.26602458	0.075880618	-0.61734035	-0.74472464	2.4643432
3120	0.27692656	-0.26440447	-0.27692656	-0.18325773	-0.27692656	-0.1859863	-0.27692656	-0.23314246	1.9572541	-0.25968342
3122	1.4374605	-0.42945001	-1.253957	-0.91741215	0.067389264	-0.4994908	-0.92585163	-1.1815599	5.6573739	-0.5170416
3123	1.3602039	-0.59366096	-0.88754293	-0.63427456	-0.53489193	-0.5415447	-0.87012392	-0.7559718	5.396889	-0.57887822
3127	0.59728942	-0.51282412	-0.59728942	-0.5384861	-0.12262781	-0.49918232	-0.59728942	-0.59728942	3.9477181	-0.48272944
313	2.3285167	0.65336439	1.614156	0.7368868	-1.9220433	-0.035134059	-1.8510249	-1.5710033	4.2156569	-1.8408585
3131	3.9898896	0.33540365	0.020742711	1.4488962	-0.38359465	1.3553016	-1.0066306	0.89832758	-1.4974696	-1.1709769
3133	1.8057237	1.2624417	-1.4672261	-0.39953913	0.93587897	-1.025532	-1.3614324	-0.81557529	3.776124	-0.90513979
3134	2.514683	0.26743716	0.34845296	0.22712727	0.17547684	-0.76854945	-0.046194556	-0.28530964	1.536983	-1.4554236
3135	0.090836539	-0.090836539	0.092666952	-0.0032715225	-0.090836539	-0.058433717	-0.0067831572	0.3262061	-0.090836539	-0.077875035
314	0.60421039	0.085056621	0.49912127	0.20467479	-0.12954878	0.17386256	-0.26447738	0.14097976	-0.60421039	-0.10545846
3140	1.1038125	0.43950952	-0.22421305	-0.74444682	1.5113443	-0.92755162	-0.99916056	-0.853997	2.6927444	-0.89422913
3141	4.8250589	-0.18206045	0.7002394	-0.18693686	-0.03857816	0.26803223	0.044667162	-0.16172437	-0.37714459	-0.066494349
3142	0.091164242	-0.046255182	0.092339249	-0.068244134	0.43454618	-0.072812102	-0.091164242	-0.091164242	-0.091164242	-0.066081285
3145	1.9276826	-1.0675072	0.56370747	0.10989707	0.13998593	-0.14507029	1.3835546	-0.22291249	-1.4517255	0.69007042
3146	5.4449067	0.16042365	-0.012916992	0.036546971	0.5137879	0.053606378	-0.49598864	0.11539313	-0.051425315	-0.31942709
3148	2.8162258	-0.15936405	-1.7128942	-0.017449671	-0.52164775	0.42320151	-0.16508633	0.16266257	1.0322725	0.95830536
3149	0.26672701	0.10681323	-0.26672701	-0.0111726	0.083923385	-0.10999297	0.20743228	-0.26672701	0.20923007	0.047220629
3150	4.9000203	-0.4021149	-1.7842032	0.048897234	-0.31039865	-0.033919385	0.63487623	0.015161624	-0.0028523797	1.8345534
3151	4.1066235	-0.26167027	-1.2550531	0.1786986	-0.42776411	0.32120437	0.61422116	0.006555653	0.0083863438	0.81542132
3155	3.229376	-0.034659699	-0.011745723	-0.32277675	0.26675288	-0.10725572	-0.1957208	0.16468857	0.13540742	0.10530982
