trait	gene	cell_spearman_rho	cell_P_descriptive	donor_spearman_rho	donor_P	marker_support	program_support	cell_FDR_descriptive	donor_FDR	candidate_support	analysis_note
POAG	RANBP10	0.016540613205183116	0.10631921979510886	0.4285714285714286	0.2894032248467901	False	NONE	0.2853524471677353	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	FBXL6	0.01642634297882168	0.10875765341452934	-0.4047619047619048	0.3198886412288162	False	NONE	0.2888950694724681	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC004893.3	0.016408725407599054	0.10913750281668881	-0.4052617961525573	0.319233622794637	False	NONE	0.2892862390694881	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	UBE2T	0.016340918925123456	0.11060926294766948	-0.4431217169079058	0.2715023869225746	False	NONE	0.29228177436828184	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	BTBD9-AS1	0.01627905169055058	0.11196574150615929	-0.4123930494211612	0.30995873550624103	False	NONE	0.29470986172967306	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	UGT3A1	-0.016141361688824584	0.11503176296202879	-0.4123930494211612	0.30995873550624103	False	NONE	0.29934501357875476	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	BLACE	-0.015999950335700588	0.11824899169806961	0.4123930494211612	0.30995873550624103	False	NONE	0.3051644416220168	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	LINC01060	0.015748946729754965	0.1241328463062888	-0.4523809523809524	0.260404767436885	False	NONE	0.3160584821875895	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	MMAB	0.01560957163379721	0.1274972259799249	-0.4285714285714286	0.2894032248467901	False	NONE	0.32222711026831835	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NUP160	0.015586727989220207	0.1280553516456897	0.4047619047619048	0.3198886412288162	False	NONE	0.3226169472900242	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SLC39A13	0.015486396600247913	0.13052920895105258	-0.4761904761904762	0.23293553465009798	False	NONE	0.32699191290666324	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	GSR	0.015426594525163321	0.13202127865875532	-0.4285714285714286	0.2894032248467901	False	NONE	0.33024621021217887	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	LINC01487	0.01511054735157861	0.1401270927139067	-0.4123930494211612	0.30995873550624103	False	NONE	0.34447910292168726	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	MFRP	-0.014811110729946132	0.1481549928388587	-0.4364357804719848	0.2796582909046579	False	NONE	0.35804123269390853	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC082650.2	0.014671427886614623	0.1520179919791771	-0.4123930494211612	0.30995873550624103	False	NONE	0.3610023298952926	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	GPR182	0.014641657075430624	0.15285114417405032	-0.4123930494211612	0.30995873550624103	False	NONE	0.36172656664149394	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	PMEL	-0.014627677940085064	0.153243554212411	-0.4761904761904762	0.23293553465009798	False	NONE	0.36215431112905416	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SLC4A11	-0.014617989752078186	0.15351596165642672	-0.4052617961525573	0.319233622794637	False	NONE	0.3622976695091671	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ZFP2	-0.014367155180491413	0.16069762109680377	-0.4523809523809524	0.260404767436885	False	NONE	0.3746955806152431	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NBEA	0.014367991089504747	0.16067327370119217	-0.4523809523809524	0.260404767436885	False	NONE	0.3746955806152431	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	RBM12	0.014279420962975046	0.163268571322296	0.4523809523809524	0.260404767436885	False	NONE	0.3776263009068974	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	L3MBTL2	0.014232621341575512	0.16465260043878907	-0.4761904761904762	0.23293553465009798	False	NONE	0.37967735761559046	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NFS1	-0.01395025235344446	0.17319124008933373	-0.4285714285714286	0.2894032248467901	False	NONE	0.39145338413850733	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC138024.1	0.013860173281850643	0.1759836283684795	-0.4123930494211612	0.30995873550624103	False	NONE	0.39541429827769986	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AL357054.3	0.013860173281850643	0.1759836283684795	-0.4123930494211612	0.30995873550624103	False	NONE	0.39541429827769986	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ABI3	-0.0138423563704024	0.17653989440152032	-0.4147575310031267	0.30691224847369586	False	NONE	0.39614394665049346	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	HSD11B1	0.013818951772778242	0.1772726046256969	0.4285714285714286	0.2894032248467901	False	NONE	0.3970071027677584	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	MIR2052HG	0.013773673600924918	0.17869651906203954	-0.467074242146171	0.24326991663399547	False	NONE	0.39889072943920373	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	HSF2BP	-0.013560794862462967	0.18550531724494956	-0.4523809523809524	0.260404767436885	False	NONE	0.4096425322374422	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	FIBCD1	0.013317482176026615	0.19352027819321424	0.4761904761904762	0.23293553465009798	False	NONE	0.42205795260011747	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	COG6	0.013294516292720547	0.19428973217803752	0.4761904761904762	0.23293553465009798	False	NONE	0.4224011839347169	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NIPAL4	-0.013283363815160657	0.1946641959807118	-0.4123930494211612	0.30995873550624103	False	NONE	0.42241019571718186	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	LTA	-0.013202583994381107	0.19739233407366155	-0.4761904761904762	0.23293553465009798	False	NONE	0.42536307758190794	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	MYRF	0.01316121209435615	0.19880035407208957	-0.4285714285714286	0.2894032248467901	False	NONE	0.427028122050408	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ZBTB41	0.013132163572276825	0.19979334675830782	-0.4285714285714286	0.2894032248467901	False	NONE	0.4283789677988279	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ZFP42	0.013084506431012255	0.20143029261642034	-0.4052617961525573	0.319233622794637	False	NONE	0.43070564575871845	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NPRL2	0.013005049630966537	0.20418121425200697	-0.4285714285714286	0.2894032248467901	False	NONE	0.43430559388872	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	MICA	-0.013004297231540849	0.20420739350290779	-0.4761904761904762	0.23293553465009798	False	NONE	0.43430559388872	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	IFI30	-0.012892871849229786	0.20811136918044656	0.4761904761904762	0.23293553465009798	False	NONE	0.43913784668700023	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	HLA-DRA	0.012804992301032915	0.21122832878172684	0.4285714285714286	0.2894032248467901	False	NONE	0.4431780141576145	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	DNASE1L2	-0.012775035503260968	0.2122985280202304	-0.4431217169079058	0.2715023869225746	False	NONE	0.4448778707196745	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC008170.1	0.012677611705285804	0.2158060366588985	0.43643578047198484	0.2796582909046579	False	NONE	0.4494755066626602	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	EYA4	0.012672470066452036	0.21599230134773667	-0.4761904761904762	0.23293553465009798	False	NONE	0.44958981460581193	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AL669970.3	0.012639132488813959	0.21720282088857576	0.43643578047198484	0.2796582909046579	False	NONE	0.45128600672781194	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	STMN2	0.012356165662130946	0.2276744321866089	-0.4761904761904762	0.23293553465009798	False	NONE	0.4656548948460408	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	C5orf38	-0.012088810016402687	0.23789427399152693	-0.4123930494211612	0.30995873550624103	False	NONE	0.4799965834899795	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	HIST1H4I	0.012088810016402687	0.23789427399152693	-0.4123930494211612	0.30995873550624103	False	NONE	0.4799965834899795	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	PCIF1	0.012052591199746743	0.23930328961403885	0.4047619047619048	0.3198886412288162	False	NONE	0.48170344532896525	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NNAT	-0.012047098295653052	0.23951749217626078	-0.4285714285714286	0.2894032248467901	False	NONE	0.48185118061561694	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CAPN11	-0.012018585879525085	0.240631540942761	-0.4520227726316985	0.26082977570213617	False	NONE	0.4822898740009632	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	RNF26	-0.011949191664541486	0.24335817627774958	0.4523809523809524	0.260404767436885	False	NONE	0.4858644569559271	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	PCDHGA9	0.011893281757354116	0.2455707220383088	-0.4285714285714286	0.2894032248467901	False	NONE	0.4888557363671278	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	FOXA3	0.011772153086958224	0.2504124794871246	-0.4185606887812689	0.30204234405050473	False	NONE	0.4958978615769331	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	RANGAP1	-0.01175720800608303	0.2510144516475962	-0.4523809523809524	0.260404767436885	False	NONE	0.4965152910624707	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC091614.1	-0.011742840625669992	0.2515941058943487	0.40915854419248576	0.31414942752218256	False	NONE	0.4973743676316934	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	RNASEH2C	-0.011499462381091953	0.2615552641794395	-0.4285714285714286	0.2894032248467901	False	NONE	0.5123309181580091	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	PXDNL	-0.011470318211087205	0.26276612217388945	-0.4761904761904762	0.23293553465009798	False	MG_program_05	0.5144082780772595	0.8605809200353846	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	PCDHA1	0.011437333938267971	0.264141187236863	-0.4520227726316985	0.26082977570213617	False	NONE	0.5159196020117267	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	TNC	-0.01129649281964644	0.2700684144711836	-0.467074242146171	0.24326991663399547	False	NONE	0.5247077463212165	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CD70	-0.01117845926518613	0.27510554105554164	-0.4058770315454729	0.3184283380810326	False	NONE	0.5309707622628671	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NKAIN3	-0.011109485445846671	0.2780785253775832	-0.4285714285714286	0.2894032248467901	False	NONE	0.5351995015984756	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CCL24	0.011102651895932713	0.2783742585478884	-0.4123930494211612	0.30995873550624103	False	NONE	0.5354675170044261	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ITGB6	-0.011053502452885559	0.28050758606109705	-0.48319675695112596	0.2251489167976355	False	NONE	0.5377574002807137	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CASC9	0.01102650534586664	0.28168410519217363	-0.4566116604886569	0.2554109324387585	False	NONE	0.5388054823742975	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	RGR	-0.010856686492409203	0.28916141495493775	-0.4761904761904762	0.23293553465009798	False	NONE	0.5439859054292452	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	IZUMO4	-0.01079890224754465	0.29173593115701996	-0.4761904761904762	0.23293553465009798	False	NONE	0.547324756808839	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC006288.1	-0.01076930331918058	0.2930606277272708	-0.4285714285714286	0.2894032248467901	False	NONE	0.5495087496343675	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CASP6	-0.010763923725816998	0.2933018236281136	-0.4285714285714286	0.2894032248467901	False	NONE	0.5496598250029598	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CLSPN	-0.010525333951669097	0.3041330762410539	-0.4761904761904762	0.23293553465009798	False	NONE	0.5607453593194431	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	FAM210A	-0.010460911211584444	0.3071026447127995	0.4047619047619048	0.3198886412288162	False	NONE	0.5627423485066616	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	STRN4	-0.010459944209714859	0.3071473644544053	0.4285714285714286	0.2894032248467901	False	NONE	0.5627423485066616	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	APOC4	-0.010389156418568166	0.31043271065412464	-0.467074242146171	0.24326991663399547	False	NONE	0.5660409476435767	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CYP17A1	0.010201446203598648	0.319256461618813	-0.4191691916696406	0.30126663266334436	False	NONE	0.5728870538330247	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	GUCA1A	-0.009826228366418745	0.33738147183411715	-0.4123930494211612	0.30995873550624103	False	NONE	0.5932782099775687	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	C9	0.009808364321726083	0.33826057988276814	-0.4047619047619048	0.3198886412288162	False	NONE	0.5942776622644229	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ISL2	0.00976296338313578	0.340501418658787	-0.4566116604886569	0.2554109324387585	False	NONE	0.5960081097955853	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	PFKM	0.009756944717598946	0.3407991921470316	-0.4285714285714286	0.2894032248467901	False	NONE	0.5962243535414836	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	UROC1	-0.009723392920448146	0.34246222210781185	-0.4285714285714286	0.2894032248467901	False	NONE	0.5964992138600507	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	TNFRSF10A	0.00972153313959974	0.3425545556008718	-0.4523809523809524	0.260404767436885	False	NONE	0.5964992138600507	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CEP19	-0.009690881029463406	0.34407864872115124	-0.4285714285714286	0.2894032248467901	False	NONE	0.5971548815728319	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	C8orf74	0.009689987294817154	0.3441231520928184	-0.4637130167514838	0.24713781718399952	False	NONE	0.5971548815728319	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	DNAJC14	-0.009707010040485707	0.3432761386201164	-0.4761904761904762	0.23293553465009798	False	NONE	0.5971548815728319	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NPPB	-0.009595504579742753	0.3488486177963882	0.4123930494211612	0.30995873550624103	False	NONE	0.6010879677454275	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SOX7	-0.009537165410145654	0.35178687849353707	-0.4431217169079058	0.2715023869225746	False	NONE	0.6039991017591564	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	PRR22	0.009487818625872495	0.35428443301433254	-0.4047619047619048	0.3198886412288162	False	NONE	0.6064418451312864	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	LINC01888	-0.009368502144464759	0.3603694529156565	0.4123930494211612	0.30995873550624103	False	NONE	0.6129146460623144	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SLC39A8	0.009299318416557236	0.36392761298940746	0.4761904761904762	0.23293553465009798	False	NONE	0.6174319740454894	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	LINC02775	-0.00919026342877431	0.36958080170855134	-0.46355253465055324	0.2473232628072859	False	NONE	0.6230076371658437	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC092802.3	-0.00914967202025601	0.37169884084745464	-0.48319675695112596	0.2251489167976355	False	NONE	0.6246522382346852	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CLEC3B	-0.009048465924236767	0.37701241628475546	-0.4123930494211612	0.30995873550624103	False	NONE	0.6277495109191288	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	FASN	0.008984252454579697	0.38040794518934506	0.4285714285714286	0.2894032248467901	False	NONE	0.6310014485884338	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	TMEM25	-0.008980244192183353	0.38062051824436793	-0.4047619047619048	0.3198886412288162	False	NONE	0.6310481654225907	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AL512603.1	0.008899611868316771	0.38491223149577314	-0.4123930494211612	0.30995873550624103	False	NONE	0.6360065940021901	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SV2A	0.008875099593098642	0.3862227556766079	-0.4523809523809524	0.260404767436885	False	NONE	0.6378640298867531	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AC084116.2	0.008791692677774772	0.3907023855273648	0.4123930494211612	0.30995873550624103	False	NONE	0.6400565488367356	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	KIF26B-AS1	-0.00873529142477983	0.39374940165987693	-0.4285714285714286	0.2894032248467901	False	NONE	0.6424871091740277	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SEMA5A	0.008736962989183191	0.3936588908757722	-0.4047619047619048	0.3198886412288162	False	MG_program_05	0.6424871091740277	0.8605809200353846	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	HIST1H4J	-0.008724708352610775	0.39432273929704487	0.4123930494211612	0.30995873550624103	False	NONE	0.6424871091740277	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	FGF5	0.008694937541426775	0.39593827875995213	-0.4123930494211612	0.30995873550624103	False	NONE	0.6445769695131095	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	C3orf84	-0.008668194467090103	0.3973929179545943	-0.4879500364742666	0.2199438192418187	False	NONE	0.6463301165592309	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ZNF521	-0.008605966166964105	0.4007901576852525	-0.4285714285714286	0.2894032248467901	False	NONE	0.6493863255676772	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	HIST1H1E	0.008572705330549008	0.40261310329740896	-0.4047619047619048	0.3198886412288162	False	NONE	0.651106823952615	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ELMO1	-0.00854959851041697	0.40388245250522203	-0.4523809523809524	0.260404767436885	False	MG_program_04	0.6525428481930453	0.8605809200353846	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SLAMF7	-0.008486541863138781	0.4073585697386236	-0.4123930494211612	0.30995873550624103	False	NONE	0.6552039962707048	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	ASB18	0.008482346956853253	0.40759045290877205	-0.4910267673844362	0.21660820414021398	False	NONE	0.6552039962707048	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	RAPGEF4	0.008336630691115881	0.41569398730053997	0.4761904761904762	0.23293553465009798	False	MG_program_01	0.6604521191367057	0.8605809200353846	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	MRPL43	-0.008332611282244558	0.4159188535182936	-0.4285714285714286	0.2894032248467901	False	NONE	0.6604521191367057	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	FAM133B	0.008269344150560099	0.4194677899362913	0.4761904761904762	0.23293553465009798	False	NONE	0.6639309792608644	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	C11orf94	-0.008247365258189638	0.42070483862493735	-0.48319675695112596	0.2251489167976355	False	NONE	0.6646686474178102	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	NMBR-AS1	-0.008137004916896064	0.42694859659645257	-0.4123930494211612	0.30995873550624103	False	NONE	0.6698808942227035	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CCDC169	-0.007944574896800559	0.4379637428710853	-0.4761904761904762	0.23293553465009798	False	NONE	0.6796879492539021	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	KRTCAP2	-0.007899566381444525	0.44056352189592474	-0.4285714285714286	0.2894032248467901	False	NONE	0.6821757339040065	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	LINC00491	-0.007889198803086661	0.4411636245053855	-0.467074242146171	0.24326991663399547	False	NONE	0.6825289402412764	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	CD55	0.00788059260137738	0.4416621295007269	0.4761904761904762	0.23293553465009798	False	NONE	0.6827498432694045	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SLC38A3	0.007826248441627087	0.4448173945619016	-0.4285714285714286	0.2894032248467901	False	NONE	0.6838324508500936	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	SETD1B	-0.007831788694667908	0.4444951357846042	-0.4285714285714286	0.2894032248467901	False	NONE	0.6838324508500936	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	APOA1	-0.007784626580879449	0.44724266132269175	-0.4879500364742666	0.2199438192418187	False	NONE	0.6866147990337601	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	AIF1	0.007664643877558221	0.45427585717267915	0.4566116604886569	0.2554109324387585	False	NONE	0.6924418633607609	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	DPP10	-0.007592150015804854	0.45855536486701187	-0.4285714285714286	0.2894032248467901	False	NONE	0.6943645425326324	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
POAG	C11orf45	0.0075906933292511575	0.4586415879873298	-0.4123930494211612	0.30995873550624103	False	NONE	0.6943645425326324	0.8605809200353846	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
