gene_id	gene_symbol	AMD_ZSTAT	AMD_P	POAG_ZSTAT	POAG_P	RE_ZSTAT	RE_P
728441	GGT2			0.43718	0.33099	0.028146	0.48877
728458	OPN1MW2	0.18235	0.42765	-0.1448	0.55757		
728464	METTL24	-0.88379	0.8116	-0.75996	0.77636	1.8172	0.034596
728485	LOC728485	1.0013	0.15835	0.68431	0.24689	2.2101	0.013547
728489	DNLZ	0.95524	0.16973	0.29964	0.38223	0.96373	0.16759
728492	SERF1B			-0.50203	0.69218		
728498	GOLGA8H	1.5547	0.060004	0.28459	0.38798	0.94943	0.1712
728568	C12orf73	-0.26567	0.60475	0.51925	0.30179	1.4865	0.068568
728577	CNTNAP3B			-0.65736	0.74452		
728588	MS4A18	0.74211	0.22901	-0.90055	0.81609	0.77615	0.21883
728591	CCDC169	2.2758	0.011429	-0.48413	0.68585	-0.44876	0.6732
728597	DCDC2C	-0.51652	0.69725	-1.0362	0.84994	0.37504	0.35381
7286	TUFT1	0.47713	0.31663	0.29472	0.3841	3.0726	0.001061
728621	CCDC30	-1.3779	0.91589	0.59738	0.27513	-0.12959	0.55156
728635	DHRS4L1	0.1249	0.4503	1.6262	0.05195	0.73716	0.23051
728637	MEIKIN	1.8576	0.031612	0.81889	0.20642	2.0855	0.018513
728642	CDK11A	-0.39711	0.65436	-0.10138	0.54037	-0.16422	0.56522
728656	DMRTC1B	-0.32869	0.62881	1.4765	0.069904		
728661	SLC35E2B	-0.35575	0.63899	0.36297	0.35831	-0.65349	0.74328
728689	EIF3CL	0.53906	0.29492	1.1669	0.12163	1.6821	0.046273
728695	SPANXB1	0.38872	0.34874	0.67254	0.25062		
7287	TULP1	0.56259	0.28686	2.0646	0.019479	2.9678	0.0014998
728712	SPANXA2	-0.069852	0.52784	0.19876	0.42123		
728715	LOC728715	-0.95697	0.83071	0.84334	0.19952		
728734	NPIPB8	0.017137	0.49316	0.78948	0.21492	2.4093	0.0079926
728741	NPIPB6	-1.5425	0.93853	0.26793	0.39438	2.7233	0.0032312
728747	ANKRD20A4			0.17691	0.42979		
728763	LOC728763	0.60504	0.27258	1.6525	0.04922	3.0703	0.0010692
728780	ANKDD1B	3.3107	0.00046527	1.6086	0.053848	0.095615	0.46191
7288	TULP2	1.938	0.02631	1.6694	0.047519	-0.053857	0.52148
728819	C1GALT1C1L	1.2129	0.11259	1.2779	0.10064	2.0616	0.019623
728833	FAM72D			2.286	0.011126		
728858	C12orf71	-0.063163	0.52518	1.0254	0.15258	1.7878	0.036903
728888	NPIPB11	-0.63193	0.73628	-0.40798	0.65836	-0.62502	0.73402
7289	TULP3	0.4879	0.31281	0.23179	0.40835	-0.35575	0.63899
728911	CT45A2	0.14931	0.44066	-1.3929	0.91817		
728927	ZNF736	-0.78456	0.78364	-0.033543	0.51338	1.6989	0.044672
728929	TCEB3CL	0.18872	0.42515	0.77238	0.21994	1.0572	0.1452
728957	ZNF705D			-0.4011	0.65583		
729	C6	0.93908	0.17384	1.544	0.061297	2.8205	0.0023976
7290	HIRA	0.21153	0.41624	-1.7005	0.95548	-0.57089	0.71596
729020	RPEL1	0.39997	0.34459	1.4459	0.074103	2.6967	0.003501
729025	SLC15A5	-0.63969	0.73881	-0.077744	0.53098	1.6724	0.047227
729059	C1orf234	1.075	0.1412	-1.184	0.8818	0.98859	0.16143
729085	FAM198A	-1.603	0.94553	0.91475	0.18016	1.9598	0.025012
729092	AGAP5	0.06386	0.47454	0.89355	0.18578	3.272	0.00053404
7291	TWIST1	-0.024903	0.50993	1.8592	0.031497	-0.22793	0.59015
729159	LOC729159	0.44136	0.32948	0.75519	0.22507	-1.2366	0.89188
7292	TNFSF4	-0.31588	0.62395	-0.46183	0.6779	-0.064421	0.52568
729201	SPACA5B	-0.05865	0.52338	-1.5241	0.93626		
729220	FLJ45513	-1.0453	0.85207	-0.73183	0.76786	2.2703	0.011595
729230	CCR2	-0.98969	0.83884	0.64544	0.25932	1.0406	0.14904
729233	PRR20B	0.58363	0.27973	0.25887	0.39787	1.8335	0.033367
729238	SFTPA2	0.53043	0.29791	1.6571	0.048753	0.12168	0.45158
729240	PRR20C	0.48685	0.31318	0.40849	0.34146	1.9283	0.026909
729246	PRR20D	0.40416	0.34305	0.48614	0.31343	1.7105	0.043588
729250	PRR20E	0.448	0.32708	0.2211	0.41251	1.7192	0.042792
729262	NUTM2B	0.11324	0.45492	0.78377	0.21659	-0.13955	0.55549
729264	TP53TG3D			-1.2572	0.89566	0.26452	0.39569
729288	ZNF286B	0.25622	0.39889	0.41515	0.33902	-0.74902	0.77308
7293	TNFRSF4	0.68141	0.24781	0.95477	0.16985	2.2096	0.013566
729330	OC90	-1.2931	0.90201	-0.62786	0.73495	-0.66163	0.74589
729359	PLIN4	0.84628	0.1987	0.78393	0.21654	-0.81998	0.79389
729384	TRIM49D2	1.7897	0.036747	1.6475	0.049725	0.015869	0.49367
729396	GAGE12J	-0.41881	0.66232	0.99611	0.1596		
7294	TXK	-0.22013	0.58711	-0.67169	0.74911	0.42938	0.33382
729408	GAGE2D	-0.28394	0.61177	1.1046	0.13467		
729420	LMO7DN	0.86521	0.19346	2.2095	0.01357	-0.089647	0.53572
729431	GAGE12E			1.4398	0.074966		
729438	GATSL2			-0.30858	0.62118		
729440	CCDC61	1.9534	0.025385	0.050065	0.48004	0.11488	0.45427
729442	GAGE12H	-1.0146	0.84486	0.90799	0.18194		
729447	GAGE2A	-0.6767	0.7507	0.89387	0.1857		
729458	LOC729458	-0.59647	0.72457	0.39686	0.34573	-0.26629	0.60499
729461	LOC729461			-0.0055347	0.50221		
729475	RAD51AP2	0.20347	0.41938	1.6397	0.05053	0.29941	0.38231
7295	TXN	0.12535	0.45012	-0.64144	0.73938	-1.2844	0.9005
729515	TMEM242	-1.5795	0.94289	0.89259	0.18604	-1.8648	0.9689
729528	PRAMEF14			0.69299	0.24416		
729533	FAM72A	-0.31475	0.62352	0.47869	0.31608	-0.37678	0.64683
729540	RGPD6	0.85109	0.19736	-1.5063	0.93401	-0.34654	0.63553
729574	FAM231A	-1.3811	0.91637	1.2108	0.11298	-1.5334	0.93741
729587	FAM231C			0.7221	0.23512	0.19027	0.42455
729597	SPDYE6	0.11925	0.45254	1.0344	0.15047	0.5866	0.27874
7296	TXNRD1	-0.31496	0.62361	0.2271	0.41017	1.5354	0.062342
729627	PRR23A	0.42588	0.3351	0.062413	0.47512	0.78756	0.21548
729648	ZNF812	-1.1062	0.86567	-0.075228	0.52998	-0.79454	0.78656
729665	CCDC175	0.76705	0.22153	2.022	0.021587	0.71974	0.23584
7297	TYK2	-0.22679	0.5897	-0.4093	0.65884	1.9621	0.024876
729747	ZNF878	-1.3977	0.91891	-0.7955	0.78684	1.3015	0.096546
729756	PRSS44	-1.7411	0.95917	0.36609	0.35715	0.51191	0.30436
729767	CEACAM18	-1.0322	0.84902	-1.0142	0.84475	-0.77693	0.7814
7298	TYMS	0.74567	0.22793	-0.11885	0.5473	1.5553	0.059943
729800	LOC729800	2.5927	0.0047615	0.87116	0.19183	3.5058	0.0002276
729830	FAM160A1	0.59794	0.27494	0.099326	0.46044	0.79637	0.21291
729852	UMAD1	-1.7634	0.96109	-0.68962	0.75478	1.4502	0.073499
729857	RGPD2			0.61926	0.26787	0.37424	0.35411
729873	TBC1D3	2.0978	0.017961	-1.205	0.8859		
729877	TBC1D3H			-0.45691	0.67613		
7299	TYR	1.2707	0.10192	2.7503	0.0029774	1.3991	0.080887
729920	ISPD	0.44619	0.32773	2.1457	0.015949	1.4057	0.079906
729956	SHISA7	0.56699	0.28536	0.09474	0.46226	-0.16466	0.5654
729967	MORN2	-0.98948	0.83878	0.12344	0.45088	0.84958	0.19778
729974	RFPL4AL1	-2.4614	0.99308	0.73479	0.23123	2.1302	0.016577
729991	MEF2BNB	-1.7861	0.96296	0.13294	0.44712	1.7141	0.043256
729993	SHISA9	-0.41264	0.66006	2.8796	0.0019908	0.88513	0.18804
730	C7	-0.49171	0.68854	1.1829	0.11842	2.9197	0.001752
730005	SEC14L6	-0.75915	0.77612	-0.13341	0.55307	0.98878	0.16139
730051	ZNF814	1.2428	0.10697	-0.71725	0.76339	4.243	1.1026e-05
730087	ZNF726	-1.0541	0.85407	0.024173	0.49036	0.12179	0.45153
730094	C16orf52	0.57892	0.28132	-0.79375	0.78633	-0.47611	0.683
7301	TYRO3	0.586	0.27894	-0.78841	0.78477	1.1916	0.11671
730112	FAM166B	2.0266	0.021352	0.835	0.20186	0.8494	0.19783
730130	TMEM229A	-0.38596	0.65024	-0.038187	0.51523	1.3325	0.091355
730159	LOC730159	-0.058556	0.52335	0.59672	0.27535	-0.68629	0.75374
730183	LOC730183	-0.51071	0.69522	0.50518	0.30672	1.3513	0.088301
730249	IRG1	0.4911	0.31168	-0.38635	0.65038	-0.58252	0.71989
730262	PPIAL4E			-1.026	0.84754		
730268	LOC730268			1.0252	0.15263	-0.87858	0.81019
730291	ZNF735	-0.26141	0.60311	1.431	0.076211	0.99791	0.15916
7305	TYROBP	-1.1081	0.86608	0.8145	0.20768	1.9647	0.024722
7306	TYRP1	-0.48938	0.68771	0.11249	0.45522	2.9987	0.0013558
7307	U2AF1	0.40298	0.34348	1.6154	0.053111		
730755	KRTAP2-3	0.60477	0.27267	-0.25219	0.59955	1.3442	0.089446
731	C8A	-0.57671	0.71793	0.17702	0.42975	-0.97421	0.83502
7311	UBA52	0.053943	0.47849	-0.13106	0.55214	2.2947	0.010876
731220	RFX8	0.66607	0.25268	-0.0044019	0.50176	2.0721	0.019127
7314	UBB	1.5784	0.057242	0.9993	0.15883	-0.22696	0.58977
7316	UBC	2.2909	0.010985	0.29777	0.38294	-0.7224	0.76497
731631	LOC731631	-1.3334	0.9088	0.59873	0.27468	-0.14069	0.55594
7317	UBA1	-1.0712	0.85795	-0.44999	0.67364		
7318	UBA7	1.1243	0.13045	-0.035254	0.51406	4.0649	2.4025e-05
7319	UBE2A	-0.12285	0.54889	-0.33333	0.63056		
732	C8B	0.74546	0.228	-0.50954	0.69481	-2.2729	0.98848
7320	UBE2B	-0.05331	0.52126	-0.30275	0.61896	-0.37466	0.64604
7321	UBE2D1	-0.53259	0.70284	5.142	1.359e-07	1.5783	0.057248
7322	UBE2D2	-1.1241	0.86953	1.7637	0.038889	2.5594	0.0052424
732265	LOC732265	-2.1707	0.98502	0.9334	0.17531	2.8057	0.0025103
7323	UBE2D3	1.5573	0.059697	0.96521	0.16722	2.0882	0.018388
7324	UBE2E1	-1.6731	0.95285	0.29799	0.38286	3.2726	0.00053282
7325	UBE2E2	-0.81217	0.79165	1.7674	0.038584	0.2365	0.40652
7326	UBE2G1	2.0703	0.019211	0.7016	0.24146	4.6094	2.0191e-06
7327	UBE2G2	-1.5841	0.94341	1.5707	0.05813	-0.38659	0.65047
7328	UBE2H	0.15826	0.43713	0.18523	0.42653	0.24804	0.40205
7329	UBE2I	1.0705	0.1422	-0.35849	0.64001	7.4984	3.2307e-14
733	C8G	2.009	0.02227	-0.9335	0.82472	0.20988	0.41688
7332	UBE2L3	0.13548	0.44612	0.51038	0.30489	-0.80547	0.78973
7334	UBE2N	1.1799	0.11903	-1.3029	0.9037	0.29468	0.38412
7335	UBE2V1	-1.0197	0.84607	0.17128	0.432	0.86953	0.19228
7336	UBE2V2	1.6331	0.051224	1.6564	0.048818	1.9328	0.02663
7337	UBE3A	1.1243	0.13043	0.69015	0.24505	0.56391	0.28641
734	OSGIN2	-0.47014	0.68087	-0.070846	0.52824	1.7457	0.04043
7341	SUMO1	-0.84711	0.80153	2.1796	0.014645	1.8289	0.033711
7342	UBP1	2.3508	0.009366	1.0408	0.14899	2.249	0.012256
7343	UBTF	0.5511	0.29078	-1.9444	0.97408	0.9307	0.17601
7345	UCHL1	-0.29719	0.61684	-0.29283	0.61517	-1.8867	0.9704
7347	UCHL3	1.572	0.05798	2.9087	0.0018147	-0.17347	0.56886
7348	UPK1B	0.72853	0.23314	0.24585	0.4029	2.3679	0.008945
7349	UCN	-0.47178	0.68146	-0.17733	0.57038	2.6042	0.0046047
735	C9	1.2244	0.11041	3.8359	6.2562e-05	1.6611	0.048346
7350	UCP1	1.6789	0.046585	-0.11309	0.54502	1.9159	0.02769
7351	UCP2	-1.0817	0.86031	0.47036	0.31905	2.3594	0.0091512
7352	UCP3	-1.2528	0.89486	-0.030721	0.51225	1.4463	0.074052
7353	UFD1L	-0.98963	0.83882	-1.0383	0.85043	-0.66159	0.74588
7355	SLC35A2	-0.86452	0.80635	1.1002	0.13563		
7356	SCGB1A1	-2.032	0.97892	0.50686	0.30613	-0.67295	0.74951
7357	UGCG	0.83778	0.20108	-0.79701	0.78728	-1.3152	0.90577
7358	UGDH	1.3168	0.09395	-0.5639	0.71359	-0.17411	0.56911
7360	UGP2	0.64427	0.2597	0.71355	0.23775	2.2857	0.011136
7363	UGT2B4	-1.0025	0.84196	-0.65204	0.74281	-1.16	0.87698
7364	UGT2B7	2.6379	0.0041716	-0.43093	0.66674	-0.18968	0.57522
7365	UGT2B10	0.75452	0.22527	0.49705	0.30958	0.48247	0.31474
7366	UGT2B15	-0.72462	0.76566	0.3555	0.36111	0.35148	0.36261
7367	UGT2B17	1.0111	0.15597	1.511	0.0654	-1.0082	0.84331
7368	UGT8	0.5286	0.29854	-0.16045	0.56373	2.2476	0.012302
7369	UMOD	-0.61787	0.73167	-0.50397	0.69286	0.43816	0.33063
7371	UCK2	-0.89789	0.81538	5.2582	7.2747e-08	2.1229	0.016879
7372	UMPS	-1.7554	0.9604	1.911	0.028001	-0.85395	0.80343
7373	COL14A1	0.85216	0.19706	0.70968	0.23895	-0.40286	0.65648
7374	UNG	-0.16768	0.56658	1.9498	0.025599	0.68859	0.24554
7375	USP4	1.5433	0.061383	1.1853	0.11794	3.3964	0.00034142
7376	NR1H2	-0.042209	0.51683	-1.2299	0.89064	-0.99339	0.83974
7378	UPP1	1.0153	0.15499	2.0998	0.017871	0.33123	0.37023
7379	UPK2	0.54691	0.29222	-0.38634	0.65038	2.535	0.0056224
738	VPS51	-0.36624	0.64291	1.4334	0.075873	-0.20969	0.58305
7380	UPK3A	-0.36396	0.64206	1.3783	0.08405	1.9849	0.023578
7381	UQCRB	-2.531	0.99431	1.2378	0.1079	0.39228	0.34742
7384	UQCRC1	0.67532	0.24974	1.311	0.094932	2.4193	0.0077761
7385	UQCRC2	0.77401	0.21946	-0.34054	0.63328	-0.073875	0.52944
7386	UQCRFS1	1.0605	0.14447	0.39807	0.34529	-0.036389	0.51451
7388	UQCRH	-0.17322	0.56876	2.1912	0.014217	2.1104	0.017411
7389	UROD	-1.9621	0.97512	0.88143	0.18904	-0.2125	0.58414
7390	UROS	0.39127	0.3478	0.11418	0.45455	2.0293	0.021215
7391	USF1	0.13322	0.44701	-0.68786	0.75423	-0.38639	0.6504
7392	USF2	2.3506	0.0093717	-0.18973	0.57524	0.53819	0.29522
7398	USP1	0.29353	0.38456	-0.28322	0.6115	2.5258	0.0057724
7399	USH2A	-1.062	0.85588	-0.38508	0.64991	3.9093	4.6291e-05
740	MRPL49	-0.46409	0.67871	1.0206	0.15372	-0.16482	0.56546
7401	CLRN1	-1.1544	0.87582	1.2086	0.11342	-0.017521	0.50699
7402	UTRN	0.9301	0.17616	-0.21573	0.5854	2.6974	0.0034938
7403	KDM6A	-0.088498	0.53526	-0.68319	0.75276		
7405	UVRAG	1.0923	0.13734	1.5775	0.057343	-0.23291	0.59208
7407	VARS	6.1094	5e-10	1.318	0.093745	4.4687	3.9341e-06
7408	VASP	0.85349	0.19669	0.7513	0.22624	-0.072429	0.52887
7409	VAV1	2.9887	0.001401	-1.4325	0.924	1.5297	0.063047
741	ZNHIT2	-0.68066	0.75196	0.97525	0.16472	-0.13622	0.55418
7410	VAV2	2.5018	0.0061776	2.6584	0.0039251	2.2215	0.01316
7411	VBP1	1.0546	0.14579	1.1223	0.13087		
7412	VCAM1	1.8666	0.030975	6.1402	4.1215e-10	0.20019	0.42067
7414	VCL	-0.93047	0.82394	-0.25625	0.60112	1.9758	0.024091
7415	VCP	0.98071	0.16337	0.30465	0.38032	2.3588	0.0091663
7416	VDAC1	-0.4678	0.68004	0.825	0.20469	2.2211	0.013172
7417	VDAC2	0.025321	0.4899	0.069488	0.4723	0.62046	0.26748
7419	VDAC3	0.23687	0.40638	0.8198	0.20617	-0.53927	0.70515
7421	VDR	-0.41891	0.66236	0.062927	0.47491	1.1339	0.12841
7422	VEGFA	1.3334	0.091202	0.71483	0.23736	0.35162	0.36256
7423	VEGFB	0.278	0.39051	2.5552	0.0053062	0.32663	0.37197
7424	VEGFC	-0.28161	0.61088	1.0277	0.15205	0.17015	0.43244
7425	VGF	1.8722	0.030592	0.58377	0.27969	1.6686	0.047596
7428	VHL	0.89808	0.18457	1.4322	0.076044	-1.1842	0.88184
7429	VIL1	0.66219	0.25392	1.0172	0.15452	4.6635	1.5545e-06
7430	EZR	0.11661	0.45358	0.55118	0.29076	4.7703	9.1969e-07
7431	VIM	0.085778	0.46582	-0.532	0.70264	1.0186	0.15419
7432	VIP	0.20826	0.41751	0.26605	0.3951	2.0834	0.018605
7433	VIPR1	2.028	0.021279	-0.93547	0.82523	1.9178	0.027571
7434	VIPR2	0.015273	0.49391	-0.8954	0.81471	7.4933	3.3578e-14
7436	VLDLR	0.36196	0.35869	1.7219	0.042545	3.0534	0.0011315
7439	BEST1	1.3987	0.080946	1.1166	0.13208	-0.45396	0.67507
744	MPPED2	0.37395	0.35422	0.26356	0.39606	6.5583	2.7207e-11
7441	VPREB1	-0.31108	0.62213	-0.78311	0.78322	-0.95245	0.82957
7442	TRPV1	-0.079174	0.53155	0.46898	0.31954	0.45744	0.32368
7443	VRK1	0.076113	0.46966	-0.28948	0.61389	1.8241	0.034067
7444	VRK2	0.89542	0.18528	-1.1333	0.87145	4.197	1.3523e-05
7447	VSNL1	0.085537	0.46592	2.7322	0.0031458	0.13766	0.44526
7448	VTN	4.5869	2.2498e-06	-0.095193	0.53792	2.6668	0.0038291
745	MYRF	2.5246	0.0057912	-0.58793	0.72171	6.779	6.0491e-12
7450	VWF	1.4898	0.068137	-0.82594	0.79558	-2.2386	0.98741
7453	WARS	-1.0517	0.85354	0.023271	0.49072	1.517	0.064638
7454	WAS	0.020597	0.49178	0.68223	0.24755		
7455	ZAN	1.8454	0.032488	2.1385	0.016237	4.3644	6.3742e-06
7456	WIPF1	-1.2594	0.89605	1.7232	0.042423	0.98387	0.16259
7458	EIF4H	0.87551	0.19065	-0.27916	0.60994	0.96988	0.16605
746	TMEM258	2.7531	0.0029516	-0.42415	0.66427	4.8074	7.6458e-07
7461	CLIP2	0.30684	0.37948	-0.96982	0.83393	1.3786	0.084007
7462	LAT2	0.66536	0.25291	-0.37559	0.64639	0.38889	0.34868
7464	CORO2A	1.1019	0.13524	1.0978	0.13614	0.30553	0.37998
7465	WEE1	0.22418	0.41131	0.66714	0.25234	1.1427	0.12658
7466	WFS1	-2.2443	0.98759	-0.6318	0.73624	1.2513	0.10542
7468	WHSC1	0.39146	0.34773	0.1433	0.44303	-0.12491	0.5497
7469	NELFA	0.050995	0.47966	0.72811	0.23327	0.11336	0.45487
747	DAGLA	1.8663	0.030996	-0.078195	0.53116	7.3931	7.172e-14
7471	WNT1	-0.73378	0.76846	-1.7014	0.95557	0.47213	0.31842
7472	WNT2	1.2735	0.10141	2.096	0.018041	1.8458	0.032461
7473	WNT3	0.24381	0.40369	5.1348	1.412e-07	6.6863	1.1442e-11
7474	WNT5A	0.2253	0.41087	2.5364	0.0056003	0.99439	0.16002
7475	WNT6	-0.18766	0.57443	0.98788	0.16161	3.3223	0.00044643
7476	WNT7A	1.3775	0.084176	1.5678	0.058462	1.9412	0.02612
7477	WNT7B	-1.0095	0.84362	0.89275	0.18599	3.9691	3.6069e-05
7478	WNT8A	-0.87506	0.80923	-0.50518	0.69328	3.5625	0.00018366
7479	WNT8B	0.53123	0.29763	2.0	0.022752	-0.30198	0.61866
7480	WNT10B	-0.53354	0.70317	-1.4752	0.92992	0.081913	0.46736
7481	WNT11	1.0231	0.15314	-0.11981	0.54768	0.14608	0.44193
7482	WNT2B	0.39927	0.34485	3.587	0.00016722	4.0377	2.6994e-05
7483	WNT9A	-0.61476	0.73064	0.43163	0.33301	0.47501	0.31739
7484	WNT9B	-0.47973	0.68429	3.9555	3.8191e-05	2.8233	0.0023764
7485	WRB	3.1255	0.0008876	-0.74404	0.77157	1.8481	0.032293
7486	WRN	-1.6031	0.94554	1.9951	0.023018	2.0451	0.020421
7490	WT1	-1.3318	0.90854	0.76752	0.22139	1.1277	0.12973
7494	XBP1	-0.044945	0.51792	-0.78022	0.78237	3.0783	0.001041
7498	XDH	-0.47201	0.68154	1.7204	0.042681	0.77533	0.21907
7499	XG	0.19987	0.42079	1.9666	0.024616		
7504	XK	0.53074	0.2978	0.11597	0.45384		
7507	XPA	-0.63391	0.73693	-0.46873	0.68037	-0.77848	0.78186
7508	XPC	-0.8579	0.80453	0.20049	0.42055	2.1592	0.015418
751071	METTL12	-0.90746	0.81792	1.4246	0.077142	2.3275	0.0099704
7511	XPNPEP1	-0.50178	0.69209	2.2006	0.013882	3.6975	0.00010885
7512	XPNPEP2	-1.0042	0.84235	0.78302	0.21681		
7514	XPO1	0.48223	0.31482	0.33036	0.37057	1.8861	0.029638
7515	XRCC1	-1.9053	0.97163	1.8934	0.02915	-0.0077387	0.50309
7516	XRCC2	1.7913	0.036626	-1.9898	0.97669	-0.39122	0.65218
7517	XRCC3	1.3977	0.081096	1.0496	0.14695	3.8654	5.5464e-05
7518	XRCC4	-0.57883	0.71865	-0.23203	0.59174	1.9296	0.026825
752	FMNL1	-1.6153	0.94688	1.5213	0.064088	2.7199	0.0032653
7520	XRCC5	-1.9004	0.97131	-0.37296	0.64541	-0.63875	0.73851
752014	CEMP1	0.75251	0.22587	-0.84463	0.80084	-0.66648	0.74745
7525	YES1	0.57422	0.28291	1.257	0.10439	1.3447	0.089362
7528	YY1	1.9513	0.025508	-0.25326	0.59997	1.0768	0.14079
7529	YWHAB	1.051	0.14662	0.54309	0.29353	0.099333	0.46044
753	LDLRAD4	0.6818	0.24768	0.47155	0.31863	1.8444	0.03256
7531	YWHAE	0.090073	0.46411	-0.9248	0.82247	2.9326	0.0016809
7532	YWHAG	-0.36561	0.64267	1.3228	0.092949	0.75493	0.22515
7533	YWHAH	2.2074	0.013644	0.90493	0.18275	1.9387	0.026272
7534	YWHAZ	-0.31511	0.62366	1.6528	0.049191	0.89733	0.18477
7535	ZAP70	1.7029	0.044296	0.80585	0.21017	3.1821	0.00073109
7536	SF1	-1.3072	0.90443	0.19191	0.42391	0.47939	0.31583
7538	ZFP36	-0.64774	0.74142	1.8154	0.03473	0.82722	0.20406
7539	ZFP37	0.70656	0.23992	-0.48007	0.68441	-0.83111	0.79704
754	PTTG1IP	-0.056366	0.52247	0.96353	0.16764	0.24036	0.40503
7541	ZBTB14	-0.89827	0.81548	1.2064	0.11383	1.4569	0.072576
7542	ZFPL1	-0.33965	0.63294	1.5173	0.064601	-0.08925	0.53556
7543	ZFX	-1.2888	0.90127	1.1564	0.12375		
7545	ZIC1	-0.11136	0.54434	-0.55847	0.71174	1.5838	0.056617
7546	ZIC2	-0.5329	0.70295	-0.0014904	0.50059	6.9184	2.2843e-12
7547	ZIC3	0.095519	0.46195	1.4658	0.071355		
7549	ZNF2	-0.18307	0.57263	0.60672	0.27202	2.372	0.0088449
755	C21orf2	-1.8966	0.97106	0.62374	0.2664	-1.0034	0.84216
7551	ZNF3	2.7952	0.0025938	-1.5967	0.94483	5.3221	5.1296e-08
7552	ZNF711	0.54976	0.29124	-1.7103	0.95639		
7553	ZNF7	1.7067	0.043937	-0.23073	0.59124	3.6475	0.00013238
7554	ZNF8	-0.43505	0.66824	0.64301	0.26011	1.4964	0.06728
7555	CNBP	0.65238	0.25708	-0.2025	0.58024	0.52635	0.29932
7556	ZNF10	-0.73323	0.76829	-0.85604	0.80401	3.2737	0.00053068
7559	ZNF12	-0.24997	0.59869	0.75966	0.22373	0.4598	0.32283
7561	ZNF14	-0.7773	0.78151	1.3023	0.096408	6.2046	2.7426e-10
7562	ZNF708	0.9511	0.17078	-0.48749	0.68704	1.0062	0.15716
7564	ZNF16	-0.20046	0.57944	-0.16465	0.56539	1.3962	0.081327
7565	ZNF17	-0.90082	0.81616	-1.2276	0.8902	1.8835	0.029814
7566	ZNF18	0.6563	0.25582	0.36029	0.35932	0.052283	0.47915
7567	ZNF19	-0.12881	0.55125	-2.0545	0.98003	3.6693	0.00012163
7568	ZNF20	-0.91052	0.81873	-0.57025	0.71574	-1.6175	0.94711
7569	ZNF182	-0.040881	0.5163	0.10616	0.45773		
757	TMEM50B	-0.99854	0.84099	0.13146	0.44771	1.8312	0.033533
7570	ZNF22	0.26399	0.39589	0.99522	0.15982	0.93524	0.17483
7571	ZNF23	0.23319	0.40781	-1.2016	0.88524	3.8611	5.6431e-05
7572	ZNF24	-1.3522	0.91185	0.67644	0.24938	1.4541	0.072955
7574	ZNF26			-0.89087	0.8135		
7576	ZNF28	0.3187	0.37498	0.17971	0.42869	1.3182	0.093711
7579	ZSCAN20	0.017722	0.49293	0.8127	0.20819	-0.0091788	0.50366
758	MPPED1	0.79741	0.21261	-0.83728	0.79878	1.3753	0.084517
7580	ZNF32	-1.8843	0.97024	-0.089416	0.53562	0.91641	0.17973
7581	ZNF33A	0.41842	0.33782	-0.42709	0.66534	-0.90513	0.8173
7582	ZNF33B	-0.16643	0.56609	0.59949	0.27442	-0.87415	0.80898
7584	ZNF35	0.83293	0.20244	0.2818	0.38905	2.2956	0.01085
7586	ZKSCAN1	3.4074	0.00032791	-0.76847	0.7789	6.797	5.3428e-12
7587	ZNF37A	0.19294	0.4235	0.065495	0.47389	-0.13463	0.55355
7589	ZSCAN21	3.1576	0.00079531	-1.3984	0.91901	6.2959	1.528e-10
759	CA1	0.2476	0.40222	0.52332	0.30038	0.75406	0.22541
7592	ZNF41	0.0013338	0.49947	1.6036	0.054401		
7593	MZF1	-0.5012	0.69188	2.0956	0.01806	3.4361	0.00029509
7594	ZNF43	-0.08736	0.53481	0.81077	0.20875	-0.065146	0.52597
7596	ZNF45	0.080757	0.46782	-1.8657	0.96896	0.10823	0.45691
7597	ZBTB25	0.41922	0.33753	1.1351	0.12817	3.1272	0.00088245
760	CA2	-0.61782	0.73165	0.88273	0.18869	-0.60905	0.72875
761	CA3	-0.48974	0.68784	1.3403	0.090071	-1.7255	0.95778
762	CA4	-0.23186	0.59168	2.184	0.014481	1.7844	0.037181
7620	ZNF69	1.1934	0.11635	-1.6432	0.94983	1.2631	0.10327
7621	ZNF70	0.47463	0.31752	-0.85084	0.80257	0.95544	0.16968
7625	ZNF74	-0.61182	0.72967	1.1261	0.13005	0.19423	0.423
7626	ZNF75D	0.066669	0.47342	0.3086	0.37881		
7627	ZNF75A	-0.30704	0.62059	-1.1279	0.87032	-0.083969	0.53346
7629	ZNF76	1.0975	0.1362	0.74187	0.22908	4.0949	2.112e-05
763	CA5A	-1.4532	0.92691	-0.066134	0.52636	1.4806	0.069362
7633	ZNF79	-0.54519	0.70719	1.8711	0.030665	0.069704	0.47221
7634	ZNF80	-0.37183	0.64499	1.6009	0.054703	-0.22322	0.58832
7637	ZNF84			0.1547	0.43853	0.49006	0.31205
7638	ZNF221	-0.12447	0.54953	-0.4512	0.67408	-0.6722	0.74927
7639	ZNF85	-0.17988	0.57138	1.7282	0.041979	0.94769	0.17164
7643	ZNF90	1.2363	0.10817	0.51066	0.30479	0.43479	0.33186
7644	ZNF91	-0.8703	0.80793	0.88371	0.18843	-0.68783	0.75422
765	CA6	1.0372	0.14982	0.37014	0.35564	1.0878	0.13835
